	0	1	2	3
3	Oct 8th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17376.html	Columbus	Ohio
4	Oct 8th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17375.html	Columbus	Ohio
5	Oct 7th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17373.html	Pittsburgh	Pennsylvania
6	Oct 7th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17372.html	Pittsburgh	Pennsylvania
7	Oct 6th 2013	http://www.profightdb.com/cards/wwe/battleground-3913-17370.html	Buffalo	New York
8	Oct 1st 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17365.html	Baton Rouge	Louisiana
9	Oct 1st 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17364.html	Baton Rouge	Louisiana
0	Sep 30th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17362.html	Biloxi	Mississippi
1	Sep 30th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17361.html	Biloxi	Mississippi
2	Sep 24th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17355.html	Milwaukee	Wisconsin
3	Sep 24th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17354.html	Milwaukee	Wisconsin
4	Sep 23rd 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17353.html	Chicago	Illinois
5	Sep 23rd 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17352.html	Chicago	Illinois
6	Sep 17th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17332.html	Cincinnati	Ohio
7	Sep 17th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17331.html	Cincinnati	Ohio
8	Sep 16th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17329.html	Cleveland	Ohio
9	Sep 16th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17328.html	Cleveland	Ohio
0	Sep 15th 2013	http://www.profightdb.com/cards/wwe/night-of-champions-3913-17325.html	Detroit	Michigan
1	Sep 10th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17311.html	Ottawa	Ontario
2	Sep 10th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17310.html	Ottawa	Ontario
3	Sep 9th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17309.html	Toronto	Ontario
4	Sep 9th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17308.html	Toronto	Ontario
5	Sep 3rd 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17298.html	Minneapolis	Minnesota
6	Sep 3rd 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17297.html	Minneapolis	Minnesota
7	Sep 2nd 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17295.html	Des Moines	Iowa
8	Sep 2nd 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17294.html	Des Moines	Iowa
9	Aug 27th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17284.html	Las Vegas	Nevada
0	Aug 27th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17283.html	Las Vegas	Nevada
1	Aug 26th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17282.html	Phoenix	Arizona
2	Aug 26th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17281.html	Phoenix	Arizona
3	Aug 20th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17269.html	Bakersfield	California
4	Aug 20th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17268.html	Bakersfield	California
5	Aug 19th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17265.html	Anaheim	California
6	Aug 19th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17264.html	Anaheim	California
7	Aug 18th 2013	http://www.profightdb.com/cards/wwe/summerslam-axxess-3913-17836.html	Los Angeles	California
8	Aug 18th 2013	http://www.profightdb.com/cards/wwe/summerslam-3913-17260.html	Los Angeles	California
9	Aug 13th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17253.html	San Jose	California
0	Aug 13th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17252.html	San Jose	California
1	Aug 13th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-2-17251.html	San Jose	California
2	Aug 12th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17250.html	Sacramento	California
3	Aug 12th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-1-17249.html	Sacramento	California
4	Aug 5th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17232.html	Rockford	Illinois
5	Aug 5th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17231.html	Rockford	Illinois
6	Aug 5th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17227.html	Green Bay	Wisconsin
7	Aug 4th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17226.html	Green Bay	Wisconsin
8	Jul 25th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17206.html	Houston	Texas
9	Jul 25th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17205.html	Houston	Texas
0	Jul 24th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17202.html	Corpus Christi	Texas
1	Jul 24th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17201.html	Corpus Christi	Texas
2	Jul 23rd 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-taping-17199.html	Laredo	Texas
3	Jul 23rd 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17198.html	Laredo	Texas
4	Jul 22nd 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17195.html	Austin	Texas
5	Jul 21st 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17194.html	Austin	Texas
6	Jul 15th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17182.html	Providence	Rhode Island
7	Jul 15th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17181.html	Providence	Rhode Island
8	Jul 15th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17180.html	Brooklyn	New York
9	Jul 14th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17179.html	Brooklyn	New York
0	Jul 13th 2013	http://www.profightdb.com/cards/wwe/money-in-the-bank-3913-17172.html	Philadelphia	Pennsylvania
1	Jul 9th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17162.html	Hampton	Virginia
2	Jul 9th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17161.html	Hampton	Virginia
3	Jul 8th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17158.html	Baltimore	Maryland
4	Jul 7th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17157.html	Baltimore	Maryland
5	Jul 1st 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17147.html	Topeka	Kansas
6	Jul 1st 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17146.html	Topeka	Kansas
7	Jul 1st 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17145.html	Sioux City	Iowa
8	Jun 30th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17144.html	Sioux City	Iowa
9	Jun 24th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17134.html	Columbia	South Carolina
0	Jun 24th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17133.html	Columbia	South Carolina
1	Jun 24th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17132.html	North Charleston	South Carolina
2	Jun 23rd 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17131.html	North Charleston	South Carolina
3	Jun 17th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17126.html	Dayton	Ohio
4	Jun 17th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17125.html	Dayton	Ohio
5	Jun 17th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17118.html	Grand Rapids	Michigan
6	Jun 16th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17117.html	Grand Rapids	Michigan
7	Jun 15th 2013	http://www.profightdb.com/cards/wwe/payback-3913-17116.html	Chicago	Illinois
8	Jun 10th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17110.html	Greensboro	North Carolina
9	Jun 10th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17109.html	Greensboro	North Carolina
0	Jun 10th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17108.html	Richmond	Virginia
1	Jun 9th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17107.html	Richmond	Virginia
2	Jun 3rd 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17092.html	Uniondale	New York
3	Jun 3rd 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17091.html	Uniondale	New York
4	Jun 3rd 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17086.html	Hartford	Connecticut
5	Jun 2nd 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17085.html	Hartford	Connecticut
6	May 27th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17070.html	Edmonton	Alberta
7	May 27th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17069.html	Edmonton	Alberta
8	May 27th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17064.html	Calgary	Alberta
9	May 26th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17063.html	Calgary	Alberta
0	May 20th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17049.html	Omaha	Nebraska
1	May 20th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17048.html	Omaha	Nebraska
2	May 20th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17047.html	Kansas City	Missouri
3	May 19th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17046.html	Kansas City	Missouri
4	May 18th 2013	http://www.profightdb.com/cards/wwe/extreme-rules-3913-17044.html	St. Louis	Missouri
5	May 13th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17030.html	Wichita	Kansas
6	May 13th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17029.html	Wichita	Kansas
7	May 13th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17027.html	Tulsa	Oklahoma
8	May 12th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17026.html	Tulsa	Oklahoma
9	May 6th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17017.html	Raleigh	North Carolina
0	May 6th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17016.html	Raleigh	North Carolina
1	May 6th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-17015.html	Roanoke	Virginia
2	May 5th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-17014.html	Roanoke	Virginia
3	Apr 29th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-17001.html	Detroit	Michigan
4	Apr 29th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-17000.html	Detroit	Michigan
5	Apr 29th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16998.html	Columbus	Ohio
6	Apr 28th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16997.html	Columbus	Ohio
7	Apr 22nd 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16972.html	London	England
8	Apr 22nd 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16971.html	London	England
9	Apr 22nd 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16970.html	London	England
0	Apr 22nd 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-taping-16967.html	London	England
1	Apr 21st 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16966.html	London	England
2	Apr 15th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16952.html	Knoxville	Tennessee
3	Apr 15th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16951.html	Knoxville	Tennessee
4	Apr 15th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16950.html	Knoxville	Tennessee
5	Apr 15th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16948.html	Greenville	South Carolina
6	Apr 14th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16947.html	Greenville	South Carolina
7	Apr 8th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16939.html	Boston	Massachusetts
8	Apr 8th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16938.html	Boston	Massachusetts
9	Apr 8th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16937.html	Boston	Massachusetts
0	Apr 8th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16936.html	East Rutherford	New Jersey
1	Apr 7th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16935.html	East Rutherford	New Jersey
2	Apr 7th 2013	http://www.profightdb.com/cards/wwe/wrestlemania-29-16932.html	East Rutherford	New Jersey
3	Apr 6th 2013	http://www.profightdb.com/cards/wwe/wrestlemania-axxess-3913---day-3-16922.html	East Rutherford	New Jersey
4	Apr 5th 2013	http://www.profightdb.com/cards/wwe/wrestlemania-axxess-3913---day-2-16921.html	East Rutherford	New Jersey
5	Apr 4th 2013	http://www.profightdb.com/cards/wwe/wrestlemania-axxess-3913---day-1-16920.html	East Rutherford	New Jersey
6	Apr 1st 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16909.html	Washington	DC
7	Mar 31st 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16908.html	Washington	DC
8	Mar 31st 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16907.html	Washington	DC
9	Mar 31st 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16906.html	Washington	DC
0	Mar 31st 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16905.html	Washington	DC
1	Mar 26th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16901.html	Hershey	Pennsylvania
2	Mar 26th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16900.html	Hershey	Pennsylvania
3	Mar 26th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16899.html	Hershey	Pennsylvania
4	Mar 25th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16898.html	Philadelphia	Pennsylvania
5	Mar 25th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16897.html	Philadelphia	Pennsylvania
6	Mar 19th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16876.html	Cincinnati	Ohio
7	Mar 19th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16875.html	Cincinnati	Ohio
8	Mar 19th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16874.html	Cincinnati	Ohio
9	Mar 18th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16871.html	Pittsburgh	Pennsylvania
0	Mar 18th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16870.html	Pittsburgh	Pennsylvania
1	Mar 12th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16857.html	Fort Wayne	Indiana
2	Mar 12th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16856.html	Fort Wayne	Indiana
3	Mar 12th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16855.html	Fort Wayne	Indiana
4	Mar 11th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16853.html	Indianapolis	Indiana
5	Mar 11th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16852.html	Indianapolis	Indiana
6	Mar 5th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16835.html	Albany	New York
7	Mar 5th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16834.html	Albany	New York
8	Mar 5th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16833.html	Albany	New York
9	Mar 4th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16831.html	Buffalo	New York
0	Mar 4th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16830.html	Buffalo	New York
1	Feb 26th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16820.html	Oklahoma City	Oklahoma
2	Feb 26th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16819.html	Oklahoma City	Oklahoma
3	Feb 26th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16818.html	Oklahoma City	Oklahoma
4	Feb 25th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16817.html	Dallas	Texas
5	Feb 25th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16816.html	Dallas	Texas
6	Feb 19th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16809.html	Biloxi	Mississippi
7	Feb 19th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16808.html	Biloxi	Mississippi
8	Feb 19th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16807.html	Biloxi	Mississippi
9	Feb 18th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16806.html	Lafayette	Louisiana
0	Feb 18th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16805.html	Lafayette	Louisiana
1	Feb 17th 2013	http://www.profightdb.com/cards/wwe/elimination-chamber-3913-16804.html	New Orleans	Louisiana
2	Feb 12th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16793.html	Little Rock	Arkansas
3	Feb 12th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16792.html	Little Rock	Arkansas
4	Feb 12th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16791.html	Little Rock	Arkansas
5	Feb 11th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16790.html	Nashville	Tennessee
6	Feb 11th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16789.html	Nashville	Tennessee
7	Feb 5th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16778.html	Jacksonville	Florida
8	Feb 5th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16777.html	Jacksonville	Florida
9	Feb 5th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16776.html	Jacksonville	Florida
0	Feb 4th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16774.html	Atlanta	Georgia
1	Feb 4th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16773.html	Atlanta	Georgia
2	Jan 29th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16765.html	San Diego	California
3	Jan 29th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16764.html	San Diego	California
4	Jan 29th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16763.html	San Diego	California
5	Jan 28th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16761.html	Las Vegas	Nevada
6	Jan 28th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16760.html	Las Vegas	Nevada
7	Jan 27th 2013	http://www.profightdb.com/cards/wwe/royal-rumble-3913-16759.html	Phoenix	Arizona
8	Jan 22nd 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16749.html	Sacramento	California
9	Jan 22nd 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16748.html	Sacramento	California
0	Jan 22nd 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16747.html	Sacramento	California
1	Jan 22nd 2013	http://www.profightdb.com/cards/wwe/superstars-taping-2-16746.html	Sacramento	California
2	Jan 21st 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16744.html	San Jose	California
3	Jan 21st 2013	http://www.profightdb.com/cards/wwe/superstars-taping-1-16743.html	San Jose	California
4	Jan 15th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16727.html	San Antonio	Texas
5	Jan 15th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16726.html	San Antonio	Texas
6	Jan 15th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16725.html	San Antonio	Texas
7	Jan 14th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16724.html	Houston	Texas
8	Jan 14th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16723.html	Houston	Texas
9	Jan 8th 2013	http://www.profightdb.com/cards/wwe/smackdown-taping-16712.html	Miami	Florida
0	Jan 8th 2013	http://www.profightdb.com/cards/wwe/saturday-morning-slam-taping-16711.html	Miami	Florida
1	Jan 8th 2013	http://www.profightdb.com/cards/wwe/main-event-taping-16710.html	Miami	Florida
2	Jan 7th 2013	http://www.profightdb.com/cards/wwe/monday-night-raw-16709.html	Tampa	Florida
3	Jan 7th 2013	http://www.profightdb.com/cards/wwe/superstars-taping-16708.html	Tampa	Florida
4	Dec 30th 2012	http://www.profightdb.com/cards/wwe/smackdown-taping-16691.html	Richmond	Virginia
5	Dec 30th 2012	http://www.profightdb.com/cards/wwe/main-event-taping-14-16690.html	Richmond	Virginia
