	0	1
8	Jun 1st 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3841.html
9	Jun 1st 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1066.html
0	May 31st 1998	http://www.profightdb.com/cards/wwf/over-the-edge-3998-79.html
1	May 19th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3840.html
2	May 19th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1065.html
3	May 18th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3839.html
4	May 18th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1064.html
5	May 11th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3838.html
6	May 11th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1063.html
7	Apr 28th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3837.html
8	Apr 28th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1062.html
9	Apr 27th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3836.html
0	Apr 27th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1061.html
1	Apr 26th 1998	http://www.profightdb.com/cards/wwf/unforgiven-3998-78.html
2	Apr 14th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3835.html
3	Apr 14th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1060.html
4	Apr 13th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3834.html
5	Apr 13th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1059.html
6	Apr 4th 1998	http://www.profightdb.com/cards/wwf/mayhem-in-manchester-77.html
7	Mar 31st 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3833.html
8	Mar 31st 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1058.html
9	Mar 30th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3832.html
0	Mar 30th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1057.html
1	Mar 29th 1998	http://www.profightdb.com/cards/wwf/wrestlemania-xiv-76.html
2	Mar 22nd 1998	http://www.profightdb.com/cards/wwf/msg-show-mar-3998-5161.html
3	Mar 17th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3831.html
4	Mar 17th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1056.html
5	Mar 16th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1055.html
6	Mar 3rd 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3830.html
7	Mar 3rd 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1054.html
8	Mar 2nd 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3829.html
9	Mar 2nd 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1053.html
0	Feb 17th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3828.html
1	Feb 17th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1052.html
2	Feb 16th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3827.html
3	Feb 16th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1051.html
4	Feb 15th 1998	http://www.profightdb.com/cards/wwf/no-way-out-of-texas-75.html
5	Feb 9th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1050.html
6	Feb 3rd 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3826.html
7	Feb 2nd 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3825.html
8	Feb 2nd 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1049.html
9	Jan 26th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1048.html
0	Jan 20th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3824.html
1	Jan 19th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3823.html
2	Jan 19th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1047.html
3	Jan 18th 1998	http://www.profightdb.com/cards/wwf/royal-rumble-3998-74.html
4	Jan 12th 1998	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3822.html
5	Jan 12th 1998	http://www.profightdb.com/cards/wwf/monday-night-raw-1046.html
6	Jan 10th 1998	http://www.profightdb.com/cards/wwf/msg-show-jan-3998-5160.html
7	Dec 30th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3821.html
8	Dec 30th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1045.html
9	Dec 29th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3820.html
0	Dec 29th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1044.html
1	Dec 11th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3819.html
2	Dec 11th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1043.html
3	Dec 9th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3818.html
4	Dec 9th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1042.html
5	Dec 8th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3817.html
6	Dec 8th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1041.html
7	Dec 7th 1997	http://www.profightdb.com/cards/wwf/in-your-house-19-d-generation-x-73.html
8	Nov 25th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3816.html
9	Nov 25th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1040.html
0	Nov 24th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3815.html
1	Nov 24th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1039.html
2	Nov 15th 1997	http://www.profightdb.com/cards/wwf/msg-show-nov-3997-5159.html
3	Nov 11th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3814.html
4	Nov 11th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1038.html
5	Nov 10th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3813.html
6	Nov 10th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1037.html
7	Nov 9th 1997	http://www.profightdb.com/cards/wwf/survivor-series-3997-72.html
8	Nov 3rd 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3812.html
9	Nov 3rd 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1036.html
0	Oct 21st 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3811.html
1	Oct 21st 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1035.html
2	Oct 20th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3810.html
3	Oct 20th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1034.html
4	Oct 7th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3809.html
5	Oct 7th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1033.html
6	Oct 6th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3808.html
7	Oct 6th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1032.html
8	Oct 5th 1997	http://www.profightdb.com/cards/wwf/in-your-house-18-badd-blood-71.html
9	Sep 23rd 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3807.html
0	Sep 23rd 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1031.html
1	Sep 22nd 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3806.html
2	Sep 22nd 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1030.html
3	Sep 20th 1997	http://www.profightdb.com/cards/wwf/one-night-only-70.html
4	Sep 9th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3805.html
5	Sep 9th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1029.html
6	Sep 8th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3804.html
7	Sep 8th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1028.html
8	Sep 7th 1997	http://www.profightdb.com/cards/wwf/in-your-house-17-ground-zero-69.html
9	Aug 23rd 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3801.html
0	Aug 23rd 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3800.html
1	Aug 23rd 1997	http://www.profightdb.com/cards/wwf/friday-night39s-main-event-9781.html
2	Aug 23rd 1997	http://www.profightdb.com/cards/wwf/friday-night39s-main-event-9780.html
3	Aug 18th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3799.html
4	Aug 18th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1027.html
5	Aug 11th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3798.html
6	Aug 11th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1026.html
7	Aug 4th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3797.html
8	Aug 4th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1025.html
9	Aug 3rd 1997	http://www.profightdb.com/cards/wwf/summerslam-3997-68.html
0	Jul 28th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3796.html
1	Jul 28th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1024.html
2	Jul 21st 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3795.html
3	Jul 21st 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1023.html
4	Jul 14th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3794.html
5	Jul 14th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1022.html
6	Jul 7th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3793.html
7	Jul 7th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1021.html
8	Jul 6th 1997	http://www.profightdb.com/cards/wwf/in-your-house-16-canadian-stampede-67.html
9	Jun 30th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3792.html
0	Jun 30th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1020.html
1	Jun 23rd 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3791.html
2	Jun 23rd 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1019.html
3	Jun 16th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3790.html
4	Jun 16th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1018.html
5	Jun 9th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3789.html
6	Jun 9th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1017.html
7	Jun 8th 1997	http://www.profightdb.com/cards/wwf/king-of-the-ring-3997-66.html
8	Jun 2nd 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3788.html
9	Jun 2nd 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1016.html
0	May 26th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3787.html
1	May 26th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1015.html
2	May 19th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3786.html
3	May 19th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1014.html
4	May 17th 1997	http://www.profightdb.com/cards/wwf/msg-show-may-3997-5158.html
5	May 12th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3785.html
6	May 12th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1013.html
7	May 11th 1997	http://www.profightdb.com/cards/wwf/in-your-house-15-a-cold-day-in-hell-65.html
8	May 5th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3784.html
9	May 5th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1012.html
0	Apr 28th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3783.html
1	Apr 28th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1011.html
2	Apr 21st 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3782.html
3	Apr 21st 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1010.html
4	Apr 20th 1997	http://www.profightdb.com/cards/wwf/in-your-house-14-revenge-of-the-39taker-64.html
5	Apr 9th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3781.html
6	Apr 9th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1009.html
7	Apr 7th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3780.html
8	Apr 7th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1008.html
9	Apr 7th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1007.html
0	Mar 25th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3779.html
1	Mar 25th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1006.html
2	Mar 24th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3778.html
3	Mar 24th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1005.html
4	Mar 23rd 1997	http://www.profightdb.com/cards/wwf/wrestlemania-13-63.html
5	Mar 17th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3777.html
6	Mar 17th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1004.html
7	Mar 16th 1997	http://www.profightdb.com/cards/wwf/msg-show-mar-3997-5157.html
8	Mar 10th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3776.html
9	Mar 10th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1003.html
0	Feb 26th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-1002.html
1	Feb 26th 1997	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-543-13425.html
2	Feb 24th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1001.html
3	Feb 24th 1997	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-542-13424.html
4	Feb 17th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-taping-3775.html
5	Feb 17th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-1000.html
6	Feb 17th 1997	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-541-13423.html
7	Feb 16th 1997	http://www.profightdb.com/cards/wwf/in-your-house-13-final-four-62.html
8	Feb 13th 1997	http://www.profightdb.com/cards/wwf/thursday-raw-thursday-2575.html
9	Feb 8th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-3774.html
0	Feb 1st 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-3773.html
1	Jan 31st 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-999.html
2	Jan 25th 1997	http://www.profightdb.com/cards/wwf/msg-show-jan-3997-5156.html
3	Jan 25th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-3772.html
4	Jan 21st 1997	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-539-13422.html
5	Jan 21st 1997	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-538-13421.html
6	Jan 21st 1997	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-537-13420.html
7	Jan 20th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-998.html
8	Jan 20th 1997	http://www.profightdb.com/cards/wwf/monday-night-raw-997.html
9	Jan 19th 1997	http://www.profightdb.com/cards/wwf/royal-rumble-3997-61.html
0	Jan 18th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-3771.html
1	Jan 11th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-3770.html
2	Jan 4th 1997	http://www.profightdb.com/cards/wwf/shotgun-saturday-night-3769.html
3	Dec 30th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-996.html
4	Dec 30th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-995.html
5	Dec 30th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-994.html
6	Dec 17th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-535-13419.html
7	Dec 17th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-534-13418.html
8	Dec 17th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-533-13417.html
9	Dec 16th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-993.html
0	Dec 16th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-992.html
1	Dec 16th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-532-13416.html
2	Dec 15th 1996	http://www.profightdb.com/cards/wwf/in-your-house-12-it39s-time-60.html
3	Nov 19th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-531-13415.html
4	Nov 19th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-530-13414.html
5	Nov 19th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-529-13412.html
6	Nov 19th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-528-13411.html
7	Nov 18th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-991.html
8	Nov 18th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-990.html
9	Nov 18th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-989.html
0	Nov 18th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-988.html
1	Nov 17th 1996	http://www.profightdb.com/cards/wwf/survivor-series-3996-59.html
2	Oct 22nd 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-527-13409.html
3	Oct 22nd 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-526-13408.html
4	Oct 22nd 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-525-13406.html
5	Oct 22nd 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-524-13405.html
6	Oct 21st 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-987.html
7	Oct 21st 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-986.html
8	Oct 21st 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-985.html
9	Oct 21st 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-984.html
0	Oct 20th 1996	http://www.profightdb.com/cards/wwf/in-your-house-11-buried-alive-58.html
1	Sep 29th 1996	http://www.profightdb.com/cards/wwf/msg-show-sep-3996-5155.html
2	Sep 24th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-523-13404.html
3	Sep 24th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-522-13403.html
4	Sep 24th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-521-13402.html
5	Sep 24th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-520-13401.html
6	Sep 23rd 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-983.html
7	Sep 23rd 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-982.html
8	Sep 23rd 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-981.html
9	Sep 23rd 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-980.html
0	Sep 22nd 1996	http://www.profightdb.com/cards/wwf/in-your-house-10-mind-games-57.html
1	Aug 20th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-519-13400.html
2	Aug 20th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-517-13399.html
3	Aug 20th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-516-13398.html
4	Aug 20th 1996	http://www.profightdb.com/cards/wwf/superstars-of-wrestling-taping-515-13397.html
5	Aug 19th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-978.html
6	Aug 19th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-taping-977.html
7	Aug 19th 1996	http://www.profightdb.com/cards/wwf/monday-night-raw-976.html
8	Aug 19th 1996	http://www.profightdb.com/cards/wwf/raw-championship-friday-9749.html
9	Aug 18th 1996	http://www.profightdb.com/cards/wwf/summerslam-3996-56.html
